"","NMDS1","NMDS2","sample_name","plate","well","organism","flooded","path_conc","experiment","sample_type","is_ambiguous","cin_prop","cry_prop","plu_prop","expected_innoc_prop","unexpected_innoc_prop","expected_innoc","only_expected_innoc","valid_inoc","raw_count","richness","shannon","invsimpson"
"25",0.513751356630872,-0.829602217604991,"S168",2,"A11","Cin",TRUE,1,2,"Sample",FALSE,0.000580383052814858,0,0,0.000580383052814858,0,TRUE,TRUE,TRUE,84378,144,2.6959317239945,7.97109671776613
"26",-0.0736365524546043,-0.0521758215998399,"S169",2,"B11","Cin",FALSE,100,2,"Sample",FALSE,0.777091569874518,0,0,0.777091569874518,0,TRUE,TRUE,TRUE,54465,159,2.75752998254447,7.99676413478262
"27",-0.232291827041668,0.384298632369702,"S17",1,"B03","Cry",TRUE,100,1,"Sample",FALSE,0,0.106999856999857,0,0.106999856999857,0,TRUE,TRUE,TRUE,49958,111,2.21983149652783,4.04105465759118
"28",0.196277732770896,-0.459925407151396,"S20",1,"E03","Plu",FALSE,100,1,"Sample",FALSE,0,0,0.0253694647826439,0.0253694647826439,0,TRUE,TRUE,TRUE,36074,99,2.04925866080028,3.60786155904793
"29",0.39344753327207,-0.633513879685087,"S22",1,"G03","Cry",TRUE,100,1,"Sample",FALSE,0,0.175612284894233,0,0.175612284894233,0,TRUE,TRUE,TRUE,65200,88,2.15089070605888,5.18577692304335
"30",0.097622977737425,-0.956724719828166,"S23",1,"H03","Plu",TRUE,100,1,"Sample",FALSE,0,0,0.00153288219239541,0.00153288219239541,0,TRUE,TRUE,TRUE,53412,58,1.74380915115466,2.96419057282866
"31",0.577949260445519,0.687051112558022,"S24",1,"A04","Cin",FALSE,100,1,"Sample",FALSE,0.330683848176472,0,0,0.330683848176472,0,TRUE,TRUE,TRUE,33346,139,2.77627109733386,4.97410898216534
"32",1.50345966199056,0.19714097657385,"S26",1,"C04","Control",FALSE,0,1,"Sample",FALSE,0,0,0,NA,0,TRUE,TRUE,TRUE,87119,102,1.84566392598106,2.86379828227476
"33",1.27386823825497,-0.0648645208986854,"S27",1,"D04","Cin",FALSE,100,1,"Sample",FALSE,0.249031203423242,0,0,0.249031203423242,0,TRUE,TRUE,TRUE,78097,109,2.52761028280303,5.21381862024968
"34",1.24568655248809,0.346838825924132,"S28",1,"E04","Cin",FALSE,100,1,"Sample",FALSE,0.183623322373425,0,0,0.183623322373425,0,TRUE,TRUE,TRUE,69770,142,3.24204577216079,12.6528395093099
"35",1.04339691676239,0.276563193524724,"S29",1,"F04","Cin",FALSE,100,1,"Sample",FALSE,0.541586008571205,0,0,0.541586008571205,0,TRUE,TRUE,TRUE,40968,129,3.025754403196,9.62795953668413
"36",0.8069908843137,0.672027837931133,"S32",1,"A05","Cry",FALSE,100,1,"Sample",FALSE,0,0.0703594426377792,0,0.0703594426377792,0,TRUE,TRUE,TRUE,43166,125,2.31453799255453,4.73555185707846
"37",-0.0775313480213255,0.984954784115326,"S33",1,"B05","Control",FALSE,0,1,"Sample",FALSE,0,0,0,NA,0,TRUE,TRUE,TRUE,63031,111,1.88206820995324,3.51582952856818
"38",-0.657283541654764,0.518387189397503,"S35",1,"E05","Control",TRUE,0,1,"Sample",FALSE,0,0,0,NA,0,TRUE,TRUE,TRUE,71966,93,1.19260013416593,1.63433261134472
"39",0.222207682825512,-0.605108362138886,"S37",1,"G05","Cry",TRUE,100,1,"Sample",FALSE,0,0.0128673824807853,0,0.0128673824807853,0,TRUE,TRUE,TRUE,68584,95,1.76320814582907,3.18527947725696
"40",0.427098477749647,-0.479388111677733,"S41",1,"C06","Cry",FALSE,100,1,"Sample",FALSE,0,0.131686758334903,0,0.131686758334903,0,TRUE,TRUE,TRUE,73758,138,2.33053672669759,5.40805712851814
"41",0.109111152866154,0.358139603040191,"S43",1,"E06","Cry",FALSE,1,1,"Sample",FALSE,0,0.112090537769813,0,0.112090537769813,0,TRUE,TRUE,TRUE,54998,149,2.99562703233269,9.33980385602934
"42",-0.610035056709401,0.550967120512499,"S45",1,"G06","Cin",TRUE,100,1,"Sample",FALSE,0.801664789084992,0,0,0.801664789084992,0,TRUE,TRUE,TRUE,12676,62,1.53722469555315,2.12781399639153
"43",-0.524826996438391,0.347371565617487,"S47",1,"A07","Plu",TRUE,100,1,"Sample",FALSE,0,0,0.00538457406810613,0.00538457406810613,0,TRUE,TRUE,TRUE,74071,84,1.13392106115507,1.64400782674833
"44",0.566339819603964,1.16491966323223,"S55",1,"B08","Plu",FALSE,100,1,"Sample",FALSE,0,0,0.0021327606748349,0.0021327606748349,0,TRUE,TRUE,TRUE,67842,97,1.51292507805352,1.97212312100446
"45",-0.740219783380322,0.543769362994468,"S56",1,"C08","Cry",TRUE,100,1,"Sample",FALSE,0,0.00845998250601356,0,0.00845998250601356,0,TRUE,TRUE,TRUE,72549,83,1.09343277454747,1.71686698045539
"46",0.198489096221525,-0.923814933210329,"S64",1,"C09","Control",FALSE,0,1,"Sample",FALSE,0,0,0,NA,0,TRUE,TRUE,TRUE,62243,97,1.54627380929812,1.96551856713708
"47",1.1222465383415,0.0218755578888222,"S77",1,"A11","Plu",FALSE,100,1,"Sample",FALSE,0,0,0.0295357094590444,0.0295357094590444,0,TRUE,TRUE,TRUE,78989,230,3.62744292562572,16.2599184130388
"48",-0.286313331084389,0.457280454697332,"S8",1,"H01","Cin",TRUE,100,1,"Sample",FALSE,0.82982133550969,0,0,0.82982133550969,0,TRUE,TRUE,TRUE,17307,71,2.50634343758511,4.57357290228561
"49",0.861829012169675,-0.375613847341911,"S81",1,"E11","Cin",FALSE,100,1,"Sample",FALSE,0.437449681492676,0,0,0.437449681492676,0,TRUE,TRUE,TRUE,39828,96,2.59255951558487,6.48213732167171
"50",0.597566083209055,0.245546409197849,"S82",1,"F11","Cry",TRUE,100,1,"Sample",FALSE,0,0.00513542795232936,0,0.00513542795232936,0,TRUE,TRUE,TRUE,91826,153,2.97972237783458,10.5346315142434
"51",-0.280174805714228,0.210149060309155,"S84",1,"H11","Cin",TRUE,100,1,"Sample",FALSE,0.69510486244103,0,0,0.69510486244103,0,TRUE,TRUE,TRUE,13055,56,2.24595672682776,4.87070860193368
"52",0.0148215661676284,-0.73000400374994,"S87",1,"C12","Cry",FALSE,100,2,"Sample",FALSE,0,0.00156494522691706,0,0.00156494522691706,0,TRUE,TRUE,TRUE,98890,133,1.8403156946485,2.60814506307577
"53",-0.70060285300064,0.116215680733813,"S88",1,"D12","Cin",TRUE,100,2,"Sample",FALSE,0.83633625629681,0,0,0.83633625629681,0,TRUE,TRUE,TRUE,24562,92,2.40145522279554,5.72522090797328
"54",-0.118984557161315,-0.313167297962875,"S89",1,"E12","Cry",TRUE,100,2,"Sample",FALSE,0,0.00622120415441081,0,0.00622120415441081,0,TRUE,TRUE,TRUE,114534,119,2.41851844327152,7.01097283727001
"55",0.140476153737583,-0.139779579994415,"S93",2,"C01","Cin",FALSE,100,2,"Sample",FALSE,0.852472461610286,0,0,0.852472461610286,0,TRUE,TRUE,TRUE,23384,94,3.08563053408946,12.3949540809214
"56",-0.73798443433776,0.411485670069345,"S95",2,"E01","Control",TRUE,0,2,"Sample",FALSE,0,0,0,NA,0,TRUE,TRUE,TRUE,140169,110,1.38141842106166,2.04563008432958
"57",-0.647724794617767,0.349847441316431,"S96",2,"F01","Cin",TRUE,1,2,"Sample",FALSE,0.0712693030626912,0,0,0.0712693030626912,0,TRUE,TRUE,TRUE,100797,91,1.8949379560764,3.7814937161579
"58",-0.211660211852053,0.100018459727334,"S97",2,"G01","Cin",TRUE,100,2,"Sample",FALSE,0.848212840025907,0,0,0.848212840025907,0,TRUE,TRUE,TRUE,14999,67,2.74420584130203,8.43542531405246
"59",-0.589243068554574,0.355291987774903,"S98",2,"H01","Plu",TRUE,100,2,"Sample",FALSE,0,0,0.329753027296983,0.329753027296983,0,TRUE,TRUE,TRUE,48985,80,2.06257798773103,3.728781246768
