"","taxon_id","treatment_1","treatment_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"37","abl","TRUE","FALSE",1125.26192409371,-0.134456016062359,0.0926595029955202,-1.45107637873753,0.146758593198594,0.514549945665804
"38","abm","TRUE","FALSE",0.360595892645585,0.43406293225474,2.24110235040852,0.193682779448077,0.846424276520499,NA
"39","abn","TRUE","FALSE",0.0587192148070589,0.0602144570612329,2.90371533971342,0.0207370385924868,0.983455422841776,NA
"40","abo","TRUE","FALSE",26.6369034635165,-0.236204290080906,0.401378483790915,-0.588482690576779,0.556208348869921,0.861118111681202
"41","abp","TRUE","FALSE",1.18352913177628,-0.767448217499703,1.09472896002745,-0.701039476913497,0.483278379171888,0.829352997831578
"42","abq","TRUE","FALSE",0.0124884512311815,0.382484984793156,2.90382152181496,0.131717800808258,0.895207505186759,NA
"43","abr","TRUE","FALSE",0.102422776676846,0.776069710417141,2.90363576649921,0.267275158741006,0.789257311705695,NA
"44","abs","TRUE","FALSE",26.8513259448274,-0.447382184244829,0.227448061109501,-1.96696415903693,0.0491873428976754,0.250701548222263
"45","abt","TRUE","FALSE",0.0150606313353458,0.418723143086423,2.90382861401799,0.144196920253858,0.885344972812503,NA
"46","abu","TRUE","FALSE",0.210870656561456,-0.377801629761948,1.98862581447597,-0.189981255906358,0.84932381865219,NA
"47","abv","TRUE","FALSE",0.0230124123956287,0.7984165109574,2.90376705717416,0.274958870748534,0.783347837177993,NA
"48","abw","TRUE","FALSE",0,0,0,0,1,NA
"49","abx","TRUE","FALSE",0.992079892371619,0.133484153569279,1.03916413756155,0.128453387433583,0.897790183988921,0.997129227227132
"50","aby","TRUE","FALSE",20.001746111991,-0.342531537048244,0.501308487124485,-0.683274961118276,0.494433112960326,0.836173646918199
"51","abz","TRUE","FALSE",0.219743590357879,-0.117761645200073,1.55978776222569,-0.0754985056633838,0.939818086453037,NA
"52","aca","TRUE","FALSE",16.5704198871115,-1.23476681301524,0.396429173697219,-3.11472236389525,0.00184118120787978,0.0238000139194347
"53","acb","TRUE","FALSE",0.630079110164913,1.57050804431472,1.50366889784564,1.04445070757588,0.29627691359744,0.657757626712463
"54","acc","TRUE","FALSE",1.3117086808735,0.186573506314835,1.05268278727338,0.177236208828008,0.859322855326201,0.994186402037355
"55","acd","TRUE","FALSE",0.0385677114650561,0.922628764256111,2.90369723069076,0.317742757235274,0.750680075062803,NA
"56","ace","TRUE","FALSE",0.02335916273841,0.263642281647659,2.90379462781648,0.0907923305326539,0.927657604230299,NA
"57","acf","TRUE","FALSE",0.00300841050455052,0.471910596098087,2.9038377287045,0.162512729769037,0.870902104621348,NA
"58","acg","TRUE","FALSE",0.0245622255691826,0.799305318845997,2.90376667215158,0.275264995122264,0.783112655849927,NA
"59","ach","TRUE","FALSE",0.204985106446219,1.82445186809719,2.90252738311077,0.62857352482299,0.529628297548962,NA
"60","aci","TRUE","FALSE",13.9565675274913,0.0151145649064792,0.618296799889306,0.0244454846106032,0.980497267679912,0.997129227227132
"61","acj","TRUE","FALSE",151.01876075262,-0.395564435784262,0.212758158819325,-1.8592209952342,0.0629958200435747,0.289780772200444
"62","ack","TRUE","FALSE",0.0309022633829686,0.422884083880358,2.90379434605493,0.145631554264469,0.884212256836895,NA
"63","acl","TRUE","FALSE",48717.9195973375,1.48561533723614,0.206182623835363,7.20533723745024,5.79003684595421e-13,5.54878531070612e-11
"64","acm","TRUE","FALSE",2.69308307499864,-0.054919828674187,0.771116302869062,-0.0712212003167991,0.943221708847238,0.997129227227132
"65","acn","TRUE","FALSE",180.210631882662,-0.621600134849381,0.247039147306265,-2.5162009407309,0.0118627527701396,0.0885854914653282
"66","aco","TRUE","FALSE",19.8262451025971,-0.901970090300621,0.34830668033963,-2.58958596321242,0.00960914278118699,0.082173134206979
"67","acp","TRUE","FALSE",7.42506650637683,0.639348806094555,2.02260619583764,0.31610147709934,0.75192548561985,0.939323565478882
"68","acq","TRUE","FALSE",5052.11554724499,-0.57484065454038,0.125647450869855,-4.57502838745052,4.76155419535653e-06,0.0001368946831165
"69","acr","TRUE","FALSE",9099.72832303743,0.0921512208777011,0.169951874534399,0.54221950261013,0.587667301677599,0.879970568918279
"70","acs","TRUE","FALSE",476.484777873573,-0.349691662889455,0.283094400037027,-1.23524754584943,0.216738389019849,0.587851762671762
"71","act","TRUE","FALSE",57.9015758174541,-0.806454034942213,0.313183809155272,-2.57501828436599,0.0100234787709662,0.082173134206979
"72","acu","TRUE","FALSE",2.93890641794422,-4.52695624271472,2.30672935972299,-1.9624999454892,0.0497043069518921,0.250701548222263
"73","acv","TRUE","FALSE",0,NA,NA,NA,NA,NA
"74","acw","TRUE","FALSE",0,NA,NA,NA,NA,NA
"75","acx","TRUE","FALSE",14.6006629274599,-1.05941907366637,0.342659488708393,-3.09175466775981,0.00198977222363457,0.0243429580551038
"76","acy","TRUE","FALSE",560.049828037431,0.301192646695132,0.213343978206514,1.41177008710122,0.158017668854447,0.528835479325051
"77","acz","TRUE","FALSE",0,NA,NA,NA,NA,NA
"78","ada","TRUE","FALSE",0.0135092787252087,0.603788888036354,2.90382882047075,0.207928540339534,0.835284764190293,NA
"79","adb","TRUE","FALSE",812.799706936671,-0.500609488830165,0.194499926759862,-2.57382867525826,0.0100580064365522,0.082173134206979
"80","adc","TRUE","FALSE",0.653067191374892,-0.371631861634158,1.34860966500325,-0.275566660448976,0.782880919589168,0.954140629711405
"81","add","TRUE","FALSE",17.884217272064,-0.6242866329852,0.522072427631245,-1.195785488649,0.231780280215661,0.600645588982016
"82","ade","TRUE","FALSE",11.505900819966,0.598235317152109,0.558559721243882,1.0710319673962,0.284155056125702,0.657757626712463
"83","adf","TRUE","FALSE",9.96737144051563,0.159998183995836,0.810904520655125,0.197308289595641,0.843586292700948,0.994186402037355
"84","adg","TRUE","FALSE",0.443193795916271,0.0496200705941897,1.554641688432,0.0319173678175555,0.974537948180268,0.997129227227132
"85","adh","TRUE","FALSE",0.0619179159184448,0.880368755318085,2.90372686224223,0.303185801242432,0.761748269056349,NA
"86","adi","TRUE","FALSE",0.447363474611076,-0.776467812593906,1.77285178888597,-0.437976720593109,0.661403158895571,0.911324374961925
"87","adj","TRUE","FALSE",14.2441102867236,-0.489531583263092,0.463842521340458,-1.05538315428348,0.291250124119311,0.657757626712463
"88","adk","TRUE","FALSE",0.0998788287593378,0.504799291236698,2.90364480050178,0.173850221331984,0.861983174391736,NA
"89","adl","TRUE","FALSE",567.583817633662,-0.154887824280313,0.374428615960075,-0.413664494854818,0.679119832901189,0.911324374961925
"90","adm","TRUE","FALSE",0.945975860012661,-1.78564131742351,1.21693114862134,-1.46733142581358,0.142285918861516,0.510035467648065
"91","adn","TRUE","FALSE",5.95639239148757,-3.27406554505894,0.884440667353046,-3.70184871174859,0.00021403423467447,0.00372938439205517
"92","ado","TRUE","FALSE",30.9508258616731,-0.67720415962411,0.323614830388212,-2.09262399628512,0.0363827327426088,0.21791740965625
"93","adp","TRUE","FALSE",0.0392700337590195,0.880368753957791,2.903726862243,0.303185800773887,0.761748269413401,NA
"94","adq","TRUE","FALSE",0.286992694441183,-0.0158525242649504,1.37616478443069,-0.0115193503309333,0.990809091486181,NA
"95","adr","TRUE","FALSE",5.33225967742267,-1.79924623982858,0.793403074996607,-2.26775808732059,0.0233439552712923,0.152531525920376
"96","ads","TRUE","FALSE",0.0493251258357068,0.720248652826196,2.90379586934336,0.248036943791461,0.80410582272945,NA
"97","adt","TRUE","FALSE",184.63410108025,-0.659675305513443,0.164047561470402,-4.02124420259953,5.78915506159724e-05,0.00118884434300658
"98","adu","TRUE","FALSE",95.6417834281698,-0.0737378454488276,0.18343455799778,-0.401984480207486,0.687695448098744,0.917459124493684
"99","adv","TRUE","FALSE",0.360595892645585,0.43406293225474,2.24110235040852,0.193682779448077,0.846424276520499,NA
"100","adw","TRUE","FALSE",6.27756803841952,1.04458582726282,1.36932612195698,0.76284663712538,0.445554863888672,0.816367299684395
"101","adx","TRUE","FALSE",0.0613838723411026,0.390857399289153,2.90374874365243,0.134604414429301,0.892924651165926,NA
"102","ady","TRUE","FALSE",13.87632830273,-0.42383086013953,0.443503509351144,-0.955642630110422,0.339252816097186,0.701691975740582
"103","adz","TRUE","FALSE",0.108723847409771,0.75657651672231,2.90356952653866,0.260567728723969,0.794425878885406,NA
"104","aea","TRUE","FALSE",14.9722751436925,0.303121110124425,0.259932875306133,1.16615149110103,0.243553201273168,0.603634011776171
"105","aeb","TRUE","FALSE",0.251424750144106,0.621396182491032,2.90338449830964,0.214024764151221,0.830527745596745,NA
"106","aec","TRUE","FALSE",3.51861639010724,0.22267811755538,1.66102749336881,0.134060464648755,0.893354762013497,0.997129227227132
"107","aed","TRUE","FALSE",71.6605349400111,0.167761475845464,0.341058007078867,0.491885463362457,0.622800315230089,0.904241681557621
"108","aee","TRUE","FALSE",0,NA,NA,NA,NA,NA
"109","aef","TRUE","FALSE",0.339645881536109,-0.0485200804007692,2.90120115076584,-0.0167241352389376,0.98665669271614,NA
"110","aeg","TRUE","FALSE",0.434187917782931,-0.00904864025341487,2.51491683544141,-0.00359798786420971,0.997129227227132,0.997129227227132
"111","aeh","TRUE","FALSE",0.195747001193814,-0.991895903349029,2.6982343036125,-0.367609255438285,0.713164612533102,NA
"112","aei","TRUE","FALSE",56.6174151554406,-0.658340699468096,0.231060644882714,-2.84921172881807,0.00438277029670865,0.0466683874186569
"113","aej","TRUE","FALSE",0.0587192148070589,0.0602144570612329,2.90371533971342,0.0207370385924868,0.983455422841776,NA
"114","aek","TRUE","FALSE",75.4655321164863,-1.17195881828204,0.314729289361567,-3.7237043322513,0.000196320829141714,0.00364143473408017
"115","ael","TRUE","FALSE",26.5379370925266,-0.248303905606537,0.401463904990026,-0.618496214778528,0.53624829219091,0.851775602236943
"116","aem","TRUE","FALSE",1.18352913177628,-0.767448217499703,1.09472896002745,-0.701039476913497,0.483278379171888,0.829352997831578
"117","aen","TRUE","FALSE",9.85429138517074,-2.74575685294568,0.585473525538097,-4.68980531685376,2.73465109349035e-06,8.73569099309418e-05
"118","aeo","TRUE","FALSE",0,0,0,0,1,NA
"119","aep","TRUE","FALSE",0.0124884512311815,0.382484984793156,2.90382152181496,0.131717800808258,0.895207505186759,NA
"120","aeq","TRUE","FALSE",91.8949938256959,-0.525644020202507,0.895253395776632,-0.587145519561544,0.557105978339838,0.861118111681202
"121","aer","TRUE","FALSE",0.102422776676846,0.776069710417141,2.90363576649921,0.267275158741006,0.789257311705695,NA
"122","aes","TRUE","FALSE",0.0396350310924738,0.0855052778682469,2.90373054057586,0.0294466985394898,0.976508328887318,NA
"123","aet","TRUE","FALSE",26.8513259448274,-0.447382184244829,0.227448061109501,-1.96696415903693,0.0491873428976754,0.250701548222263
"124","aeu","TRUE","FALSE",0.0150606313353458,0.418723143086423,2.90382861401799,0.144196920253858,0.885344972812503,NA
"125","aev","TRUE","FALSE",0.210870656561456,-0.377801629761948,1.98862581447597,-0.189981255906358,0.84932381865219,NA
"126","aew","TRUE","FALSE",2.85692514392859,-0.819441894931958,1.29502633298007,-0.632760797262158,0.526889860805082,0.851775602236943
"127","aex","TRUE","FALSE",0.0230124123956287,0.7984165109574,2.90376705717416,0.274958870748534,0.783347837177993,NA
"128","aey","TRUE","FALSE",0,0,0,0,1,NA
"129","aez","TRUE","FALSE",0.0989663709899178,1.19571552357106,2.90342562229018,0.411829224896037,0.680464599052769,NA
"130","afa","TRUE","FALSE",0.992079892371619,0.133484153569279,1.03916413756155,0.128453387433583,0.897790183988921,0.997129227227132
"131","afb","TRUE","FALSE",1697.07613789963,0.350034062925877,0.623155651011356,0.561712089680622,0.574312195965492,0.873623049418406
"132","afc","TRUE","FALSE",112.168158421893,-0.500720643899028,0.434593078522891,-1.15215972974281,0.249255442343422,0.615115362006299
"133","afd","TRUE","FALSE",0.115777245683134,0.558488656312953,2.3726556094166,0.235385470228558,0.813909562377557,NA
"134","afe","TRUE","FALSE",0.77179543500764,-1.4524421285753,0.843581229981307,-1.72175728543353,0.08511349527365,0.34937502368275
"135","aff","TRUE","FALSE",0.973494707286058,-2.26021272243593,2.89683945516716,-0.780234030023423,0.435253135318829,0.816367299684395
"136","afg","TRUE","FALSE",19.8261878046294,-0.358611953061036,0.516533844095821,-0.69426613020639,0.487515327420997,0.829352997831578
"137","afh","TRUE","FALSE",0.025833627371263,0.236460728092504,2.90378877637702,0.0814317935299446,0.935098565481488,NA
"138","afi","TRUE","FALSE",0.219743590357879,-0.117761645200073,1.55978776222569,-0.0754985056633838,0.939818086453037,NA
"139","afj","TRUE","FALSE",0.149724679990372,0.548371983383244,2.90375875024334,0.188849016240516,0.850211153577381,NA
"140","afk","TRUE","FALSE",2.65930966173198,-0.726808128693794,0.736335755646631,-0.987060757433312,0.323612854232896,0.681602165508847
"141","afl","TRUE","FALSE",7.8898354250277,-0.271365176456272,0.589289806568873,-0.460495283358608,0.645160756232111,0.911324374961925
"142","afm","TRUE","FALSE",0.567895844895395,1.33225868154551,2.82335947233395,0.47187001676559,0.637019570602482,0.911324374961925
"143","afn","TRUE","FALSE",1.32907113098901,-2.20886530942934,0.979742790542579,-2.25453591570301,0.0241624738478278,0.15610587036518
"144","afo","TRUE","FALSE",0,NA,NA,NA,NA,NA
"145","afp","TRUE","FALSE",0,0,0,0,1,NA
"146","afq","TRUE","FALSE",989.68924860697,-0.0665692145937885,0.0983029490856208,-0.677184308436235,0.498289022387234,0.84022342484651
"147","afr","TRUE","FALSE",0.630079110164913,1.57050804431472,1.50366889784564,1.04445070757588,0.29627691359744,0.657757626712463
"148","afs","TRUE","FALSE",0.0107863169734226,0.454777212712963,2.90383475649787,0.156612634963238,0.875550144171499,NA
"149","aft","TRUE","FALSE",48.3797174885324,-0.529101038703931,0.280487848866716,-1.8863599291082,0.0592464685021617,0.283889328239525
"150","afu","TRUE","FALSE",0.199929533691662,1.87343241083588,2.90243765002058,0.645468615259521,0.518623550480738,NA
"151","afv","TRUE","FALSE",0.0219204585041139,0.382484984793156,2.90382152181496,0.131717800808258,0.895207505186759,NA
"152","afw","TRUE","FALSE",5.09975601927845,0.450281165527725,0.741602595736806,0.607173124954284,0.543736025579806,0.854230094831663
"153","afx","TRUE","FALSE",20.3043342840191,0.03976323203934,0.706719666558728,0.0562645047547091,0.955131095123879,0.997129227227132
"154","afy","TRUE","FALSE",0.357538070461516,-1.28185002654359,2.90160171148699,-0.441773252844779,0.658653295473452,NA
"155","afz","TRUE","FALSE",0,NA,NA,NA,NA,NA
"156","aga","TRUE","FALSE",1.3117086808735,0.186573506314835,1.05268278727338,0.177236208828008,0.859322855326201,0.994186402037355
"157","agb","TRUE","FALSE",0.0385677114650561,0.922628764256111,2.90369723069076,0.317742757235274,0.750680075062803,NA
"158","agc","TRUE","FALSE",0.02335916273841,0.263642281647659,2.90379462781648,0.0907923305326539,0.927657604230299,NA
"159","agd","TRUE","FALSE",5.05294765317117,-1.66374103297397,0.667564452177431,-2.49225528343706,0.0126934767783917,0.0935737070201949
"160","age","TRUE","FALSE",0.198750411260517,0.727680551384002,2.11944681607291,0.343335131537912,0.73134635412364,NA
"161","agf","TRUE","FALSE",0.0211666069938949,0.382484984793156,2.90382152181496,0.131717800808258,0.895207505186759,NA
"162","agg","TRUE","FALSE",300.789876713012,-0.0522058215508495,0.188651140926693,-0.276732074316667,0.781985841546776,0.954140629711405
"163","agh","TRUE","FALSE",0.00300841050455052,0.471910596098087,2.9038377287045,0.162512729769037,0.870902104621348,NA
"164","agi","TRUE","FALSE",0.0245622255691826,0.799305318845997,2.90376667215158,0.275264995122264,0.783112655849927,NA
"165","agj","TRUE","FALSE",0.204985106446219,1.82445186809719,2.90252738311077,0.62857352482299,0.529628297548962,NA
"166","agk","TRUE","FALSE",0.093242659745099,1.19571605722606,2.90342562171612,0.411829408779314,0.680464464264098,NA
"167","agl","TRUE","FALSE",0.0383608023821993,0.272967438984049,2.90379666042103,0.0940036341747399,0.925106269868374,NA
"168","agm","TRUE","FALSE",13.9565675274913,0.0151145649064792,0.618296799889306,0.0244454846106032,0.980497267679912,0.997129227227132
"169","agn","TRUE","FALSE",151.01876075262,-0.395564435784262,0.212758158819325,-1.8592209952342,0.0629958200435747,0.289780772200444
"170","ago","TRUE","FALSE",0.0309022633829686,0.422884083880358,2.90379434605493,0.145631554264469,0.884212256836895,NA
"171","agp","TRUE","FALSE",42491.3694561106,1.36846802447923,0.239854849589178,5.70540069055569,1.16069715430468e-08,4.17125539828245e-07
"172","agq","TRUE","FALSE",23.3585624818039,0.199237682846091,1.19755453417187,0.166370446740338,0.867865429896125,0.99486117161835
"173","agr","TRUE","FALSE",6188.12250412237,2.46717620867038,0.353417583389005,6.98090962258314,2.93274941274649e-12,2.10791364041154e-10
"174","ags","TRUE","FALSE",0.161149835714759,0.125265733148186,2.68922021331008,0.0465806900186877,0.96284742245513,NA
"175","agt","TRUE","FALSE",0.0142456545419605,0.382484984793156,2.90382152181496,0.131717800808258,0.895207505186759,NA
"176","agu","TRUE","FALSE",1.57509166508371,-1.15624117609541,1.31441808251361,-0.879660126011263,0.379043456323654,0.748969028818217
"177","agv","TRUE","FALSE",180.210631882662,-0.621600134849381,0.247039147306265,-2.5162009407309,0.0118627527701396,0.0885854914653282
"178","agw","TRUE","FALSE",19.8262451025971,-0.901970090300621,0.34830668033963,-2.58958596321242,0.00960914278118699,0.082173134206979
"179","agx","TRUE","FALSE",7.42506650637683,0.639348806094555,2.02260619583764,0.31610147709934,0.75192548561985,0.939323565478882
"180","agy","TRUE","FALSE",89.4492487345926,-0.227069005900941,0.272229637796389,-0.834108320236516,0.404219947016043,0.793264401140699
"181","agz","TRUE","FALSE",9098.24066249043,0.0922472841113625,0.169958257941895,0.542764354191604,0.587292058862844,0.879970568918279
"182","aha","TRUE","FALSE",476.484777873573,-0.349691662889455,0.283094400037027,-1.23524754584943,0.216738389019849,0.587851762671762
"183","ahb","TRUE","FALSE",17.1497566118778,-1.77197272067331,0.552057236206057,-3.20976269209144,0.00132844597591301,0.0190224593410191
"184","ahc","TRUE","FALSE",1922.26417876432,-0.691767647354638,0.204598520487075,-3.38109799478407,0.000721967899857778,0.0115314317338395
"185","ahd","TRUE","FALSE",2.93890641794422,-4.52695624271472,2.30672935972299,-1.9624999454892,0.0497043069518921,0.250701548222263
"186","ahe","TRUE","FALSE",0,NA,NA,NA,NA,NA
"187","ahf","TRUE","FALSE",0,NA,NA,NA,NA,NA
"188","ahg","TRUE","FALSE",0.0151974174739668,0.309473725727733,2.90380474273253,0.106575253209523,0.915125951824722,NA
"189","ahh","TRUE","FALSE",108.246017910894,0.275217881686909,0.271054000905571,1.01536181265514,0.309933389278955,0.671310611433618
"190","ahi","TRUE","FALSE",0,NA,NA,NA,NA,NA
"191","ahj","TRUE","FALSE",0.0135092787252087,0.603788888036354,2.90382882047075,0.207928540339534,0.835284764190293,NA
"192","ahk","TRUE","FALSE",0,NA,NA,NA,NA,NA
"193","ahl","TRUE","FALSE",812.799706936671,-0.500609488830165,0.194499926759862,-2.57382867525826,0.0100580064365522,0.082173134206979
"194","ahm","TRUE","FALSE",0.00624422561559075,0.454777212712963,2.90383475649787,0.156612634963238,0.875550144171499,NA
"195","ahn","TRUE","FALSE",17.884217272064,-0.6242866329852,0.522072427631245,-1.195785488649,0.231780280215661,0.600645588982016
"196","aho","TRUE","FALSE",449.982352660186,0.320047974739603,0.256530887792934,1.24760015253188,0.212177522602651,0.587851762671762
"197","ahp","TRUE","FALSE",9.53276900263794,0.621246673970991,0.594038351881491,1.04580229879657,0.295652319615414,0.657757626712463
"198","ahq","TRUE","FALSE",9.47463882947667,0.278990344890534,0.846370959179198,0.329631282671957,0.741678582374802,0.939323565478882
"199","ahr","TRUE","FALSE",0.166213006028361,0.0356833212528033,2.75232265730365,0.012964803075727,0.98965587357685,NA
"200","ahs","TRUE","FALSE",0.443193795916271,0.0496200705941897,1.554641688432,0.0319173678175555,0.974537948180268,0.997129227227132
"201","aht","TRUE","FALSE",0.547423525768387,-0.224700340924512,0.844695665755363,-0.266013370298965,0.790228911898755,0.956592893351124
"202","ahu","TRUE","FALSE",0.0239648207846878,0.309473725727733,2.90380474273253,0.106575253209523,0.915125951824722,NA
"203","ahv","TRUE","FALSE",0,0,0,0,1,NA
"204","ahw","TRUE","FALSE",0.497557778614127,2.39919069908488,1.26088324501396,1.9027857722531,0.0570685044711981,0.275751177066714
"205","ahx","TRUE","FALSE",1.02844068991969,-0.0899339155150057,1.36280318599926,-0.0659918588677665,0.947384307009409,0.997129227227132
"206","ahy","TRUE","FALSE",0.0619179159184448,0.880368755318085,2.90372686224223,0.303185801242432,0.761748269056349,NA
"207","ahz","TRUE","FALSE",0.447363474611076,-0.776467812593906,1.77285178888597,-0.437976720593109,0.661403158895571,0.911324374961925
"208","aia","TRUE","FALSE",14.2441102867236,-0.489531583263092,0.463842521340458,-1.05538315428348,0.291250124119311,0.657757626712463
"209","aib","TRUE","FALSE",0.0998788287593378,0.504799291236698,2.90364480050178,0.173850221331984,0.861983174391736,NA
"210","aic","TRUE","FALSE",567.583817633662,-0.154887824280313,0.374428615960075,-0.413664494854818,0.679119832901189,0.911324374961925
"211","aid","TRUE","FALSE",0.0351414731158068,0.272967438984049,2.90379666042103,0.0940036341747399,0.925106269868374,NA
"212","aie","TRUE","FALSE",5.95639239148757,-3.27406554505894,0.884440667353046,-3.70184871174859,0.00021403423467447,0.00372938439205517
"213","aif","TRUE","FALSE",0.900019108443044,-1.7934696673921,1.31256826095511,-1.36638201664808,0.171819090263316,0.529750787874714
"214","aig","TRUE","FALSE",0.0109237814565647,0.454777212712963,2.90383475649787,0.156612634963238,0.875550144171499,NA
"215","aih","TRUE","FALSE",217.336874893799,0.0624490121679507,0.16896906192971,0.369588440953344,0.711689165001666,0.930723813573279
"216","aii","TRUE","FALSE",446.69214168751,-0.22290576811295,0.11630429004392,-1.91657391166546,0.0552920849665288,0.27188702916622
"217","aij","TRUE","FALSE",10.0411025556391,-0.99305261775257,0.66079503707697,-1.50281488515008,0.132886786384117,0.492967110779787
"218","aik","TRUE","FALSE",1.09518849434848,0.55254557326255,1.756542315994,0.314564339402136,0.753092458583939,0.939323565478882
"219","ail","TRUE","FALSE",918.704233040693,-0.673777060402488,0.21340115251861,-3.1573262489467,0.00159223094000537,0.0212914602442579
"220","aim","TRUE","FALSE",0.0365204593601255,0.0833833285492536,2.9037292552346,0.0287159446422001,0.977091139626335,NA
"221","ain","TRUE","FALSE",3.70396599580012,-0.84938897464703,1.18688244410035,-0.715647096196507,0.474209285139829,0.829352997831578
"222","aio","TRUE","FALSE",0.0392700337590195,0.880368753957791,2.903726862243,0.303185800773887,0.761748269413401,NA
"223","aip","TRUE","FALSE",0.0108152784538104,0.665120763047904,2.90381237287222,0.229050874382087,0.818829374978757,NA
"224","aiq","TRUE","FALSE",0.261891642215606,0.148494947616751,1.44829530469107,0.102530849292801,0.918335327676887,NA
"225","air","TRUE","FALSE",0,NA,NA,NA,NA,NA
"226","ais","TRUE","FALSE",149.720121162035,-0.0589148395103568,0.184380622280085,-0.319528368989132,0.749325882621048,0.939323565478882
"227","ait","TRUE","FALSE",0.10978071734515,0.605901666302969,2.90368771229971,0.208666263846637,0.83470877791973,NA
"228","aiu","TRUE","FALSE",0,NA,NA,NA,NA,NA
"229","aiv","TRUE","FALSE",5.33225967742267,-1.79924623982858,0.793403074996607,-2.26775808732059,0.0233439552712923,0.152531525920376
"230","aiw","TRUE","FALSE",0.0493251258357068,0.720248652826196,2.90379586934336,0.248036943791461,0.80410582272945,NA
"231","aix","TRUE","FALSE",1.90211736430559,-0.0592899373049032,0.576020289398336,-0.102930293248581,0.91801829484945,0.997129227227132
"232","aiy","TRUE","FALSE",33.938956628462,-0.576607145100422,0.566386178972345,-1.0180459313937,0.308656128544799,0.671310611433618
"233","aiz","TRUE","FALSE",184.63410108025,-0.659675305513443,0.164047561470402,-4.02124420259953,5.78915506159724e-05,0.00118884434300658
"234","aja","TRUE","FALSE",0.41083968417241,0.859749533809249,1.85009711270937,0.464705083805138,0.642142667234893,NA
"235","ajb","TRUE","FALSE",11.8100122003544,-0.56857899567353,0.88454153657775,-0.642795134158805,0.520357040872356,0.851775602236943
"236","ajc","TRUE","FALSE",0.0225768846821616,0.681281449604603,2.90380747043609,0.234616604764878,0.81450632050508,NA
"237","ajd","TRUE","FALSE",0.360595892645585,0.43406293225474,2.24110235040852,0.193682779448077,0.846424276520499,NA
"238","aje","TRUE","FALSE",6.27756803841952,1.04458582726282,1.36932612195698,0.76284663712538,0.445554863888672,0.816367299684395
"239","ajf","TRUE","FALSE",0.102490382929769,0.338624881307524,2.90349005912021,0.116626843699314,0.907155764687814,NA
"240","ajg","TRUE","FALSE",0.0613838723411026,0.390857399289153,2.90374874365243,0.134604414429301,0.892924651165926,NA
"241","ajh","TRUE","FALSE",0.0960682927936257,0.922628764525624,2.90369723069055,0.317742757328114,0.750680074992374,NA
"242","aji","TRUE","FALSE",7.21718768453228,0.401297102753045,0.96675629973965,0.415096444534279,0.678071302131166,0.911324374961925
"243","ajj","TRUE","FALSE",0.108723847409771,0.75657651672231,2.90356952653866,0.260567728723969,0.794425878885406,NA
"244","ajk","TRUE","FALSE",14.9722751436925,0.303121110124425,0.259932875306133,1.16615149110103,0.243553201273168,0.603634011776171
"245","ajl","TRUE","FALSE",0.466109114535044,-0.473424518293596,1.98680676369829,-0.23828412855428,0.811660730447014,0.970408038571948
"246","ajm","TRUE","FALSE",13.7472301168195,-0.451825934892115,0.4532937937923,-0.996761793520479,0.318880147494931,0.674238044380855
"247","ajn","TRUE","FALSE",0.0188962566464873,0.418723143086423,2.90382861401799,0.144196920253858,0.885344972812503,NA
"248","ajo","TRUE","FALSE",0.011066043909359,0.454777212712963,2.90383475649787,0.156612634963238,0.875550144171499,NA
"249","ajp","TRUE","FALSE",0.0785456067638528,1.2583847030821,2.90334276836546,0.433426158562239,0.664705200102183,NA
"250","ajq","TRUE","FALSE",0.0685992782930472,-0.0739692225353619,2.90352493716694,-0.0254756629049434,0.979675560374433,NA
"251","ajr","TRUE","FALSE",0.02333030664153,0.272967438984049,2.90379666042103,0.0940036341747398,0.925106269868374,NA
"252","ajs","TRUE","FALSE",0.034086461766345,0.272967438984049,2.90379666042103,0.0940036341747399,0.925106269868374,NA
"253","ajt","TRUE","FALSE",81.5893780606751,-0.0748367039167019,0.182323065360014,-0.410462076034811,0.681467017630615,0.911324374961925
"254","aju","TRUE","FALSE",0.867791332989864,-1.10693786078246,1.22093718154248,-0.906629659180337,0.364602672052401,0.732045997434152
"255","ajv","TRUE","FALSE",16.0580882504629,-0.064020032449181,0.562389279622862,-0.113835798029637,0.9093679603089,0.997129227227132
"256","ajw","TRUE","FALSE",3.01152060458738,-0.177668632029362,1.78374538532475,-0.0996042560171864,0.920658514818881,0.997129227227132
"257","ajx","TRUE","FALSE",71.3003801676384,0.165424712412492,0.341421197905253,0.484517989590087,0.628018300363404,0.907312871128033
"258","ajy","TRUE","FALSE",0.360154772372708,0.596751126010553,1.87241496445543,0.318706663500797,0.749948961219245,NA
"259","ajz","TRUE","FALSE",0.507095785519862,1.80598682128729,2.90204405664547,0.622315439061551,0.533734471173702,0.851775602236943
"260","aka","TRUE","FALSE",0.135765488534624,1.20801632314747,2.90341018566276,0.416068087489925,0.677360181050005,NA
"261","akb","TRUE","FALSE",1.61788314054238,0.0253018599876472,1.15991550331595,0.0218135372062142,0.982596695627836,0.997129227227132
"262","akc","TRUE","FALSE",0.147090486953926,1.10224608353717,2.90352508909261,0.379623405934348,0.704224983845354,NA
"263","akd","TRUE","FALSE",0.130535055825368,0.881617700147139,2.90348160292883,0.303641565787028,0.761400980838419,NA
